Vsw,Va,Sp,Tratio,sigma_Tp,f107,R,class
1.23062412443636,-0.168183154320149,0.650848893092747,-0.173995348342429,-0.121653202327775,0.829744510117654,0.246691679077519,coronal_holes
0.999641941550646,0.852344645639101,3.20190401582435,-0.54101639785203,0.0947769826652285,1.04864072592123,1.95201447277785,coronal_holes
0.970769168689932,-0.255903909759612,0.121299209548495,-0.0435095822619792,-0.428637262940997,1.75016353801462,1.1675659876757,coronal_holes
1.54822462590421,0.0567563734043093,1.00733326505932,-0.462801928950802,0.151292876669336,2.46223556532747,1.98612092865185,coronal_holes
1.70702487663813,0.192606812468839,0.779737741478617,-0.168276163795547,0.309082881432553,2.53344276805875,1.86674833309283,coronal_holes
1.81529777486581,0.31307145780651,0.71331896164912,-0.0328671330004439,2.080194171591,0.376128255681325,0.485436870195565,coronal_holes
1.50491546661314,0.0741129415196369,0.649310894024583,-0.0155489654514563,-0.408629450815417,2.32773307127949,1.83264187721883,coronal_holes
1.80086138843545,0.222630861522883,0.589211034246732,-0.174052025977881,2.26164773686818,0.460521977436921,1.23577889942371,coronal_holes
1.99575260524527,0.266655548288475,0.65855380068004,0.150839886088893,2.14100804005172,0.576563344850866,1.2016724435497,coronal_holes
1.92357067309348,0.488595441742858,1.14550378994702,-0.240477720836597,2.64915706603621,-0.106498340608491,0.110265855581493,coronal_holes
2.16177104919437,0.427103966294901,1.16660734737056,-0.131967740556556,2.60434944727596,-0.201441277583536,-0.0773196517255436,coronal_holes
1.90191609344795,0.697850397778356,1.35687737570617,-0.312827122748547,0.0985315350641028,0.344480610022976,0.655969149565598,coronal_holes
0.977987361905111,0.605934485147956,1.26661721524496,-0.527637151138285,0.654007682076505,-0.264736568900234,-0.520703578087629,coronal_holes
1.26671509051225,-0.0051174400621834,0.702179812927439,-0.183621914347202,0.633604653908938,-0.333306467826655,-0.26490515903258,coronal_holes
0.631514087576546,0.132084362025845,0.0759086304543806,-0.177458080840792,0.480359633628569,-0.396601759143352,-0.401330982528606,coronal_holes
0.804750724740829,0.572056058810177,1.34586967005377,-0.447802935708954,0.228310602851508,0.0649264067075639,-0.11142610759955,coronal_holes
0.718132406158687,0.300892216386289,1.24094128968948,-0.39863041852612,0.35517495232926,-0.0036434922188578,-0.0091067399775304,coronal_holes
2.04627995775152,0.175357766694303,1.33301364013508,-0.152152141441369,0.441924873545356,0.199428900755545,-0.486597122213623,coronal_holes
1.79364319522027,0.442473899958332,1.91472695878832,-0.389839096902528,0.266448950903231,-0.636596405385829,-0.537756806024632,coronal_holes
1.91635247987831,0.195767644254358,1.3277585579131,-0.143269782453568,0.306464575154391,-0.676155962458765,-0.452490666339616,coronal_holes
0.927460009398862,-0.179694371536137,0.342032472879742,-0.354987558703122,-0.391338748978496,0.595024471484902,0.758288517187618,coronal_holes
0.89136904332297,-0.406326940860226,0.259158762355145,-0.179416824498481,-0.0841570803442807,0.705791231289122,0.809448200998628,coronal_holes
0.0251858575015589,0.0384110943030463,0.0689880721659972,-0.34016205262845,0.303599258849987,0.112397875195087,0.417223958447552,coronal_holes
0.0901495964381647,-0.229467538068985,0.0335230060247586,-0.313870338282643,1.17401318932059,0.0174549382200411,0.553649781943578,coronal_holes
0.306695392893517,-0.482569650530198,-0.11613474060399,-0.270387877636637,-0.217443690504318,-0.702529000507388,-0.725342313331669,coronal_holes
-0.0036869153591547,0.116498729041242,-0.0506898687182131,-0.510542640360649,0.730086770158958,-0.631321797776104,-0.674182629520659,coronal_holes
0.306695392893517,-0.478796704915449,0.0345192248732915,-0.208892531043487,-0.226484257464765,-0.581213025483719,-0.776501997142679,coronal_holes
1.49047908018278,-0.0320017212650152,0.63822878605788,-0.128218971230191,0.906698938921795,0.0332787610492156,-0.128479335536553,coronal_holes
1.72867945628367,0.458178794325978,1.28763463818974,-0.425829699447486,4.32368743593414,-0.272648480314821,-0.230798703158573,coronal_holes
1.63484294448635,-0.074199743594184,0.599825054384795,-0.0628576287622693,1.86998863925929,0.0121803306103163,0.0249997158964762,coronal_holes
0.696477826513152,0.100309839370914,0.39821404238468,-0.423522893786402,1.17816295776146,-0.976808596213076,-1.03230041619773,coronal_holes
1.72867945628367,0.010388512717338,0.993482672433999,-0.218639640170038,2.32893326801643,-0.486270088508673,-0.299011614906586,coronal_holes
1.35333340909439,-0.0423157967678679,0.713279197432431,-0.347494203177576,2.5119182954563,-0.83703149455537,-0.640076173646652,coronal_holes
1.02851471441136,-0.163803173473237,1.53480868437388,-0.400458868975591,1.36139499522757,-0.839668798360232,-0.793555225079682,coronal_holes
1.23784231765153,-0.144888052283297,0.389873314572062,-0.0143315647154914,0.321087568707901,-0.800109241287296,-0.844714908890692,coronal_holes
1.07182387370243,0.186122121528856,0.669673765487046,-0.375455048346885,1.16966581285874,-0.491544696118398,-0.418384210465609,coronal_holes
1.49769727339796,-0.165459763639017,0.475521365776888,0.0093496221045283,1.40496756385661,-0.322757252607206,0.280798134951526,coronal_holes
1.15844219228457,0.0104497928997589,0.438158750155449,-0.477725942515626,1.67761723082223,-0.565389202654545,0.0591061717704827,coronal_holes
-0.992579385838599,-0.571815188664483,-0.573055669574666,0.401349443102825,-0.787740439091224,-0.349130290655829,-0.571863261898639,sector_reversal
-1.00701577226896,-0.706000005987376,-0.489281829156132,-0.296746445405485,-0.385756322385433,-0.325394556412068,-0.657129401583656,sector_reversal
-1.15137963657252,-1.09669806549093,-0.57531606523682,0.286986728773368,-0.839316132570497,-0.512643126557297,-0.043213195851537,sector_reversal
-0.776033589383246,-0.868898451154072,-0.509604925138312,-0.310818526393881,-0.52413133908605,0.452610066022334,1.26988535529772,sector_reversal
-0.16248716609308,-0.855408273579235,-0.565858484212109,1.23814521415788,-0.766398772823939,-0.362316809680141,0.0932126276444893,sector_reversal
-1.2596525348002,-0.354476607353799,-0.520291268605506,-0.442827979919365,-0.590033614087343,0.0200922420249037,0.144372311455499,sector_reversal
-0.80490636224396,-0.303677281163712,-0.540798436145042,-0.32685577849168,0.0025434388665665,0.207340812170133,0.877661112746641,sector_reversal
-1.18025240943324,-0.669234506134071,-0.555570031212351,-0.303170662261388,-0.726580756593772,0.0939367485610503,0.502490098132568,sector_reversal
-0.703851657231462,-0.263800413787071,-0.477567890588807,-0.221637998345705,-0.654602034946932,1.8292826521605,1.42336440673075,streamer_belt
-0.588360565788607,-0.598133537851279,-0.314582822348217,-0.38015924674075,-0.528132901511166,1.71324128474655,1.52568377435277,streamer_belt
-0.277978257535935,-0.191478256357002,0.478009719203669,-0.563074978784585,0.0236380951076103,1.54709114504022,2.68530327406899,streamer_belt
-0.2563236778904,-0.123454873177908,-0.359525082180132,-0.328331305425839,-0.497750668283433,1.18578052377408,1.04819339211667,streamer_belt
-0.581142372573428,0.463407990270744,-0.170466972912285,-0.368909725166709,-0.505704391128417,1.61038643635692,1.81558864928182,streamer_belt
-1.12250686371181,-0.68900342979382,-0.480374242856469,-0.414974539774872,-0.711562546998274,1.07237646016499,1.06524662005368,streamer_belt
-1.10085228406627,-0.92015168480971,-0.55681188349367,-0.378195697572149,-0.630246846359497,0.866666763385727,1.21872567148671,streamer_belt
-0.523396826852001,-0.398437628587403,-0.44061272423851,-0.0973700254267048,-0.489006513354476,0.650407851387013,0.536596554006575,streamer_belt
-0.342941996472541,-0.226899900711053,-0.257635661318399,-0.411051537203665,-0.482337242645949,1.50489428416242,1.7132692816598,streamer_belt
-0.220232711814507,-0.258306695878011,-0.235634549550648,-0.147408201274832,-0.249505591910495,1.20951625801784,1.47452409054176,streamer_belt
-1.18747060264842,-0.503906103727443,-0.538295654907435,-0.529849389701947,-0.15974214837425,1.79499770269728,2.13959998008488,streamer_belt
-0.263541871105578,-0.0488334904878605,-0.302291045253335,-0.240000740091809,0.307007997212123,0.919412839482975,1.1846192156127,streamer_belt
-0.227450905029686,-0.244499774063896,-0.38279899365778,-0.269544010301821,-0.287693341967466,1.19896704279839,1.66210959784879,streamer_belt
