ID,flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y,flux_J,flux_H,fluxerr_u,fluxerr_g,fluxerr_r,fluxerr_i,fluxerr_z,fluxerr_Y,fluxerr_J,fluxerr_H
1713799,0.003794289892539382,0.20586161315441132,0.6985166072845459,1.1352059841156006,1.3532240390777588,2.22538161277771,2.7821271419525146,3.0875260829925537,0.10555344820022583,0.040871139615774155,0.03508858382701874,0.07648245245218277,0.17076009511947632,0.24355408549308777,0.2553667724132538,0.17587462067604065
3927351,0.16737273335456848,0.2182074636220932,0.5724747180938721,1.475447416305542,2.201305389404297,4.338218688964844,6.669493198394775,11.331887245178223,0.09541352093219757,0.03443051502108574,0.04378923028707504,0.06738744676113129,0.15954720973968506,0.11127080768346786,0.19235844910144806,0.17725658416748047
3624049,0.3581073582172394,0.2706913352012634,0.5596711039543152,1.2181670665740967,2.783524990081787,5.517533779144287,9.424324989318848,16.851057052612305,0.10280065983533859,0.03380637615919113,0.028664853423833847,0.08013179153203964,0.12251920253038406,0.11455677449703217,0.20152054727077484,0.1928482949733734
2045327,0.4384346604347229,0.5078361630439758,0.6191621422767639,1.1008210182189941,1.3555290699005127,1.6292262077331543,1.6956740617752075,1.8774640560150146,0.11756761372089386,0.04716940596699715,0.04064664617180824,0.07222365587949753,0.11976361274719238,0.11709170788526535,0.14406777918338776,0.10647477209568024
241726,0.5805087089538574,0.4299558401107788,0.7573736310005188,1.101922869682312,2.02771258354187,3.691992998123169,5.30523157119751,7.6524577140808105,0.11558979004621506,0.042143553495407104,0.0327216237783432,0.06598132848739624,0.1325402408838272,0.1290685385465622,0.19155873358249664,0.1786864548921585
630711,0.06622085720300674,0.09391271322965622,0.31624314188957214,0.7373506426811218,1.0921260118484497,1.9290809631347656,2.7392098903656006,4.346756935119629,0.11138726770877838,0.0445062555372715,0.03076055645942688,0.08020100742578506,0.1515088528394699,0.14180374145507812,0.19639037549495697,0.18923090398311615
1473355,0.029377255588769913,1.5112755298614502,4.09277868270874,6.588946342468262,8.325339317321777,12.987268447875977,17.345582962036133,21.667049407958984,0.11979038268327713,0.054167576134204865,0.033021919429302216,0.07875396311283112,0.16561608016490936,0.24640892446041107,0.19889050722122192,0.20073866844177246
3642039,0.3154246509075165,0.43872615694999695,1.1144764423370361,3.5233571529388428,7.018921375274658,13.444634437561035,24.391023635864258,45.35575866699219,0.09896160662174225,0.032091446220874786,0.04760092869400978,0.0689469650387764,0.1300753355026245,0.24363870918750763,0.25287625193595886,0.3497914671897888
2184349,0.37025150656700134,0.5174093842506409,0.8249108791351318,1.6427463293075562,2.5160489082336426,3.149399757385254,4.575010299682617,5.938636779785156,0.12427862733602524,0.03928438946604729,0.034048110246658325,0.0832429900765419,0.12295272946357727,0.21588826179504395,0.18609675765037537,0.151964008808136
1670255,0.5128981471061707,0.5744616389274597,0.6780040860176086,0.838363766670227,1.620762825012207,2.0720505714416504,2.4359993934631348,2.9993276596069336,0.08808879554271698,0.03330228105187416,0.027284352108836174,0.0722636803984642,0.11430251598358154,0.11011877655982971,0.1534462869167328,0.17013579607009888
1186681,0.2053927481174469,0.32043930888175964,1.561951756477356,4.4289231300354,10.436345100402832,18.337142944335938,28.150955200195312,44.45945739746094,0.08153338730335236,0.0479237399995327,0.056780751794576645,0.08892751485109329,0.1427057981491089,0.3392135798931122,0.24595269560813904,0.2665007412433624
2144944,1.4563406705856323,3.251253128051758,4.550116062164307,5.207630157470703,5.722847938537598,6.411375522613525,6.860088348388672,6.80903959274292,0.149711012840271,0.05319463089108467,0.028416963294148445,0.07974592596292496,0.12423491477966309,0.10989431291818619,0.21225550770759583,0.2070719301700592
3572755,0.5035943984985352,0.396156370639801,0.5435717701911926,0.6633366942405701,0.8865724205970764,1.5792791843414307,1.950273036956787,2.2045819759368896,0.1754283756017685,0.0416274257004261,0.03029744140803814,0.062051888555288315,0.15031489729881287,0.10634694993495941,0.1654999554157257,0.15468370914459229
3341566,0.40908247232437134,1.1684366464614868,4.5266618728637695,8.487403869628906,10.86628532409668,16.03805160522461,23.27883529663086,26.84149742126465,0.10171327739953995,0.03861698880791664,0.05717497691512108,0.08049601316452026,0.15120284259319305,0.2985111474990845,0.222717747092247,0.26266732811927795
2965790,0.14718474447727203,0.4233125150203705,0.6517578959465027,0.936409056186676,1.4269752502441406,2.057438373565674,2.850776433944702,3.9760217666625977,0.1460321843624115,0.048578254878520966,0.033628907054662704,0.06664540618658066,0.10796809196472168,0.1418512612581253,0.14600123465061188,0.20584142208099365
236158,0.1435021311044693,1.367646336555481,5.319245338439941,9.41983699798584,12.329269409179688,18.46953582763672,25.263320922851562,29.112443923950195,0.09873804450035095,0.03981930762529373,0.045703575015068054,0.06569574028253555,0.16731269657611847,0.23879101872444153,0.24108706414699554,0.31242629885673523
642812,0.3571222424507141,0.5636274814605713,0.7036120295524597,0.7922597527503967,0.8211596608161926,1.1123627424240112,2.651266574859619,3.4496848583221436,0.11276853829622269,0.0397319421172142,0.04391581192612648,0.10098833590745926,0.1092933788895607,0.179357647895813,0.14159509539604187,0.15301331877708435
2606145,0.24304717779159546,0.5897234678268433,0.6895834803581238,0.8450594544410706,0.6458565592765808,1.8746743202209473,2.4967243671417236,3.396977424621582,0.0936722680926323,0.03706374391913414,0.02524888888001442,0.0668444037437439,0.19168587028980255,0.09685669094324112,0.23820756375789642,0.1569930464029312
3941583,0.25537019968032837,0.8530184626579285,1.4620575904846191,1.7496429681777954,1.8779996633529663,2.3076236248016357,2.636645555496216,2.4962828159332275,0.10397787392139435,0.03259215131402016,0.02162635512650013,0.08819164335727692,0.15379951894283295,0.15080665051937103,0.18438409268856049,0.177132710814476
2122762,0.03914427012205124,0.12517911195755005,0.5923635363578796,1.7347792387008667,3.8650968074798584,6.882883071899414,10.369354248046875,14.89794921875,0.06993188709020615,0.039778389036655426,0.03203050047159195,0.09835369139909744,0.14159396290779114,0.16081222891807556,0.19889359176158905,0.2784861922264099
3070810,0.08556699007749557,0.49487167596817017,0.6926661729812622,1.1326990127563477,1.2197566032409668,3.8443963527679443,5.57163143157959,8.290546417236328,0.1601872444152832,0.035719044506549835,0.04437955468893051,0.06544530391693115,0.12311409413814545,0.10430897027254105,0.13857997953891754,0.16810984909534454
2866759,0.34211158752441406,0.4015207886695862,0.6817576885223389,0.646869957447052,0.7444652915000916,0.5956194400787354,0.9260749816894531,0.8029466271400452,0.1912156343460083,0.040991783142089844,0.02680363319814205,0.08737912029027939,0.11065930873155594,0.1375611424446106,0.14087802171707153,0.15157176554203033
227971,0.280722439289093,0.24060870707035065,0.5130419135093689,0.6404306888580322,1.198864221572876,2.016465902328491,2.3298215866088867,3.5514156818389893,0.0984124019742012,0.045769352465867996,0.030758623033761978,0.07242482900619507,0.18227341771125793,0.10310761630535126,0.16508787870407104,0.14368532598018646
3773219,3.5364363193511963,5.1798577308654785,10.981621742248535,12.993939399719238,14.228965759277344,15.698319435119629,18.323209762573242,18.087858200073242,0.16667337715625763,0.06064661964774132,0.04355565458536148,0.07749076187610626,0.12272608280181885,0.24425546824932098,0.2625468671321869,0.19751878082752228
906236,0.10350111871957779,0.08269461244344711,0.26686784625053406,0.6459295749664307,2.111300230026245,4.539074897766113,7.602690696716309,13.341350555419922,0.10377401858568192,0.044497616589069366,0.03431575372815132,0.09309051185846329,0.1451006531715393,0.19842706620693207,0.2322184145450592,0.1707412600517273
2549585,0.8825275301933289,1.9825977087020874,3.584221839904785,4.5674004554748535,5.2384209632873535,6.420665264129639,7.505329132080078,8.546528816223145,0.1205715462565422,0.040983594954013824,0.044053815305233,0.08776646852493286,0.16787473857402802,0.15074162185192108,0.1476500779390335,0.18071268498897552
2312291,0.32962045073509216,0.3468383550643921,0.5067605376243591,0.7651726007461548,1.0273562669754028,1.3248779773712158,1.611435890197754,1.4969613552093506,0.0983760803937912,0.04508216306567192,0.025937311351299286,0.08766397088766098,0.1736283153295517,0.13284055888652802,0.13666875660419464,0.1834639608860016
3148322,0.6857896447181702,0.6884809136390686,1.9914591312408447,4.0586724281311035,5.495329856872559,7.366945266723633,9.861038208007812,14.415160179138184,0.13407491147518158,0.03800022602081299,0.056150227785110474,0.061978038400411606,0.19753485918045044,0.12873803079128265,0.21129043400287628,0.22789672017097473
4052477,0.32358601689338684,0.44865766167640686,0.6629673838615417,1.184402346611023,1.8838633298873901,2.395608901977539,3.1414434909820557,3.843904733657837,0.11119098216295242,0.047122493386268616,0.026872863993048668,0.06583612412214279,0.11521255970001221,0.18990851938724518,0.17755043506622314,0.15919074416160583
3968450,0.09922213107347488,0.2733803689479828,0.657564640045166,0.868243932723999,1.1559473276138306,1.2765177488327026,2.134378433227539,2.3277366161346436,0.09121781587600708,0.043549295514822006,0.05070298910140991,0.07182569801807404,0.14055125415325165,0.18898393213748932,0.11384318023920059,0.1690012365579605
2086997,0.11023925989866257,0.27547454833984375,0.45303478837013245,0.6993498802185059,1.256303071975708,1.6311023235321045,2.370816230773926,3.2647440433502197,0.12853975594043732,0.04204796254634857,0.03422049805521965,0.10079588741064072,0.12079325318336487,0.13077369332313538,0.17363063991069794,0.19962944090366364
516069,0.725072979927063,1.2032488584518433,2.7751801013946533,3.568488836288452,4.112653732299805,5.031867027282715,5.601424694061279,6.366474628448486,0.10522665828466415,0.042228035628795624,0.04332040995359421,0.06349090486764908,0.11986208707094193,0.16928426921367645,0.16589364409446716,0.2531445324420929
3696447,0.2816126346588135,1.1511001586914062,2.623973846435547,3.6733810901641846,4.07014799118042,5.022388935089111,6.392728328704834,7.378917217254639,0.15077272057533264,0.039150286465883255,0.054501332342624664,0.059893086552619934,0.12500852346420288,0.1945376992225647,0.14205540716648102,0.16945625841617584
1649545,0.04086489975452423,0.20641659200191498,0.6691767573356628,2.0419650077819824,4.875665664672852,9.748322486877441,15.311352729797363,23.87674903869629,0.11081507802009583,0.0428217314183712,0.052118781954050064,0.0853554978966713,0.09692362695932388,0.1858862340450287,0.20761890709400177,0.24572303891181946
4196761,0.043855540454387665,0.19811496138572693,0.5884412527084351,1.9546693563461304,4.535623073577881,10.16489028930664,17.829397201538086,33.85667419433594,0.09356224536895752,0.03941773250699043,0.02383754961192608,0.0615406259894371,0.15150275826454163,0.17891089618206024,0.23640500009059906,0.2772834002971649
2132082,1.0436725616455078,2.45302677154541,7.076732635498047,16.467708587646484,23.14337921142578,35.053504943847656,52.237037658691406,81.99462127685547,0.14638039469718933,0.052073441445827484,0.06333291530609131,0.060658086091279984,0.09978163242340088,0.2543030083179474,0.36108237504959106,0.4476064443588257
414705,0.18185125291347504,0.16149799525737762,0.4969523549079895,0.6498993039131165,1.0740034580230713,1.1377723217010498,1.4526326656341553,1.362762451171875,0.09722726792097092,0.041950203478336334,0.04693374037742615,0.06642913073301315,0.10435014218091965,0.11561106145381927,0.1419880986213684,0.1687140315771103
190900,0.5425354242324829,0.4269316494464874,0.5040664076805115,1.014263391494751,1.267081618309021,1.494576096534729,1.483389139175415,1.6616079807281494,0.1324307769536972,0.03469719737768173,0.031379662454128265,0.08389972150325775,0.08839267492294312,0.11946665495634079,0.1675088256597519,0.12766923010349274
2629350,0.44454407691955566,0.44652408361434937,0.579854428768158,0.819566011428833,1.015028476715088,2.5052871704101562,3.7173640727996826,4.901321887969971,0.0952012911438942,0.042443111538887024,0.027806604281067848,0.06467080116271973,0.20736657083034515,0.1320716291666031,0.09710434079170227,0.15056189894676208
2438831,0.3242720067501068,0.22607402503490448,0.3706776797771454,0.9118044972419739,1.0060744285583496,1.470099687576294,2.3116800785064697,3.0580756664276123,0.12227849662303925,0.03300144150853157,0.031205302104353905,0.0768774077296257,0.1422477662563324,0.10067324340343475,0.11931994557380676,0.1600700169801712
2484925,0.16098186373710632,2.11985445022583,8.567922592163086,20.079113006591797,29.094881057739258,41.38121795654297,58.79096221923828,74.12000274658203,0.10668834298849106,0.038361746817827225,0.03758540377020836,0.0692717581987381,0.13722731173038483,0.35461896657943726,0.39875051379203796,0.4224545359611511
1777261,0.28453272581100464,0.21518650650978088,0.4441989064216614,0.7901080846786499,1.0687916278839111,1.5007450580596924,1.7670958042144775,2.828300952911377,0.11706901341676712,0.035046886652708054,0.03119438700377941,0.07113752514123917,0.13658998906612396,0.14938180148601532,0.18076099455356598,0.18111112713813782
796892,0.33436596393585205,0.3861333429813385,0.5048366785049438,1.282482385635376,1.908513069152832,2.474973678588867,3.71195912361145,4.964877605438232,0.0854690819978714,0.04093568027019501,0.0422767773270607,0.06558254361152649,0.11888349801301956,0.20075643062591553,0.22764909267425537,0.13526025414466858
2124847,29.367713928222656,81.96360778808594,145.03147888183594,194.34246826171875,233.29942321777344,302.15380859375,351.55072021484375,413.6749572753906,0.24684539437294006,0.1348332166671753,0.06438170373439789,0.10691238194704056,0.14127136766910553,0.7476520538330078,0.8056947588920593,0.8234572410583496
2097024,0.2187894582748413,0.1839199662208557,0.3108169138431549,0.6820144057273865,1.3188011646270752,3.8829619884490967,6.7342753410339355,11.365686416625977,0.07553843408823013,0.04649131000041962,0.053279731422662735,0.06880607455968857,0.14264938235282898,0.21935853362083435,0.18177196383476257,0.20032119750976562
2645480,0.2594970762729645,0.4502277076244354,0.5155981183052063,0.6675649285316467,1.4126760959625244,2.332714080810547,2.7803778648376465,3.538698196411133,0.09859348088502884,0.04037010669708252,0.04008219763636589,0.07697469741106033,0.14653180539608002,0.17713040113449097,0.17800074815750122,0.12629717588424683
2601195,0.7003784775733948,0.5191305875778198,0.5412203073501587,0.6578099131584167,1.3313186168670654,1.1488568782806396,1.1273362636566162,1.2680296897888184,0.12923361361026764,0.03717063367366791,0.03542916476726532,0.07816226780414581,0.19245824217796326,0.11903543025255203,0.12469687312841415,0.18717379868030548
3135251,0.6756314039230347,0.8044843077659607,1.8599624633789062,2.6117899417877197,3.0879147052764893,3.9072933197021484,4.717756748199463,5.251400947570801,0.0759766548871994,0.04420430585741997,0.04537774994969368,0.06058590114116669,0.13629098236560822,0.22017306089401245,0.17979773879051208,0.1451055109500885
521111,0.721886396408081,0.8734127879142761,1.2093350887298584,2.2338435649871826,3.0072338581085205,3.1482889652252197,3.54763126373291,4.106836318969727,0.11032843589782715,0.0335686057806015,0.051193710416555405,0.07146056741476059,0.1596752554178238,0.11491593718528748,0.20530042052268982,0.18099917471408844
2576450,0.2802034616470337,0.34551575779914856,0.5311250686645508,0.880510687828064,1.2281603813171387,4.498596668243408,7.554629802703857,14.230171203613281,0.1764494776725769,0.03635502606630325,0.04546580836176872,0.07797470688819885,0.16627828776836395,0.15693241357803345,0.20904657244682312,0.22526559233665466
367083,0.16341105103492737,0.3636840879917145,0.5491222143173218,0.7542822360992432,1.1502262353897095,2.505937099456787,4.743387222290039,6.714534282684326,0.07942923903465271,0.03860444203019142,0.03806784003973007,0.0651034340262413,0.1295410841703415,0.2234310805797577,0.21013545989990234,0.12752069532871246
233547,0.137227863073349,0.28091761469841003,0.6118514537811279,1.3038291931152344,2.141061305999756,6.37958288192749,11.18549633026123,17.750804901123047,0.10420670360326767,0.03556507080793381,0.04823526740074158,0.05714333429932594,0.17438635230064392,0.17883484065532684,0.21095706522464752,0.30309414863586426
1913071,-0.2271845042705536,0.25380051136016846,0.9443230032920837,1.6089612245559692,2.3616092205047607,3.6107075214385986,5.808854103088379,7.6103010177612305,0.16900849342346191,0.038455601781606674,0.039097294211387634,0.058640461415052414,0.12760140001773834,0.16260966658592224,0.20128045976161957,0.20006181299686432
678799,0.1401568353176117,0.37850090861320496,0.7128655314445496,1.033556580543518,1.369983434677124,3.316767454147339,4.896817684173584,6.570041179656982,0.1040506586432457,0.030520157888531685,0.03618983179330826,0.07862991839647293,0.11109490692615509,0.1733430027961731,0.16211381554603577,0.22939902544021606
895272,0.7014210820198059,0.5733484625816345,0.7642043828964233,1.0314877033233643,1.321163296699524,3.72394061088562,5.24703311920166,6.547536373138428,0.1498083621263504,0.04278656840324402,0.028760895133018494,0.06524892896413803,0.1293930560350418,0.23678849637508392,0.14546063542366028,0.1361953318119049
2230879,0.845697283744812,0.8551622629165649,1.0696310997009277,2.2123029232025146,2.7742607593536377,2.8321707248687744,3.54282546043396,4.1347455978393555,0.1150147095322609,0.04356387257575989,0.04795599356293678,0.06273344159126282,0.12786339223384857,0.1740223467350006,0.15449877083301544,0.1916697770357132
1216413,0.3867878019809723,1.2975107431411743,4.063207149505615,6.222888946533203,7.4856696128845215,9.97243881225586,13.02025032043457,14.070588111877441,0.13729548454284668,0.03682161122560501,0.06411895155906677,0.07513358443975449,0.10918837040662766,0.2485673874616623,0.1628551036119461,0.18993408977985382
1671616,-0.10473732650279999,0.15540574491024017,0.8200699090957642,2.324526786804199,3.4950485229492188,5.851251602172852,8.366469383239746,10.891498565673828,0.18135812878608704,0.05071362480521202,0.02592763863503933,0.06625810265541077,0.11216794699430466,0.21824362874031067,0.24151550233364105,0.22586335241794586
1422445,0.3059222400188446,0.5090255737304688,0.6493366956710815,0.9894129037857056,2.0555758476257324,2.3300182819366455,3.202634334564209,3.750950574874878,0.12629562616348267,0.03779517114162445,0.025002682581543922,0.06641548871994019,0.13380694389343262,0.09482710063457489,0.13548852503299713,0.17768679559230804
842820,0.2819031774997711,0.3185569643974304,0.48728281259536743,0.5234165787696838,1.1075198650360107,1.0510109663009644,2.2304344177246094,2.764777183532715,0.14084851741790771,0.04375118762254715,0.026120388880372047,0.07002424448728561,0.11534222960472107,0.1914096623659134,0.14756540954113007,0.10289959609508514
4054298,0.7244085073471069,0.8621652722358704,1.90189790725708,2.8346588611602783,2.996924877166748,4.1462082862854,5.094357967376709,5.825043678283691,0.15544046461582184,0.03777354210615158,0.034086812287569046,0.0803947001695633,0.11682232469320297,0.11425679177045822,0.18956860899925232,0.1937779188156128
2588769,0.19412221014499664,0.252132773399353,0.3642965257167816,0.792086124420166,1.1955947875976562,1.6873295307159424,2.051610231399536,2.5154542922973633,0.1822890192270279,0.030820108950138092,0.038185082376003265,0.0827188640832901,0.14760755002498627,0.15882626175880432,0.1464059054851532,0.22514548897743225
3120253,0.7046110033988953,1.1398729085922241,2.024258852005005,2.455254316329956,2.7145750522613525,3.1213977336883545,3.8667118549346924,4.159265041351318,0.21450316905975342,0.03688165172934532,0.04174697771668434,0.07530827075242996,0.12043268978595734,0.1381920427083969,0.11611010134220123,0.1070917472243309
1516103,17.785213470458984,65.28665924072266,120.44746398925781,162.17909240722656,203.3531494140625,306.507568359375,384.13775634765625,471.02056884765625,0.19548733532428741,0.05350673198699951,0.02630598098039627,0.0715612843632698,0.14967551827430725,0.8097527623176575,1.011669635772705,1.0844078063964844
1247274,1.094550609588623,0.9907114505767822,1.0754752159118652,1.5058900117874146,2.2352755069732666,2.684278726577759,2.9143171310424805,3.669635057449341,0.13542434573173523,0.046000633388757706,0.05067288130521774,0.072254478931427,0.14242923259735107,0.14288799464702606,0.18315382301807404,0.13176436722278595
1272780,0.3802891969680786,0.2880805730819702,0.4199993908405304,0.6157494187355042,1.0389474630355835,1.3582026958465576,1.883102297782898,2.507690191268921,0.09963914752006531,0.04915253445506096,0.05820038169622421,0.07689463347196579,0.14376777410507202,0.10534467548131943,0.13931263983249664,0.11455663293600082
4180665,0.18556615710258484,0.6334847211837769,1.017915964126587,1.1106092929840088,1.1859972476959229,1.3098721504211426,1.4605400562286377,1.5705353021621704,0.13223159313201904,0.05139608681201935,0.03846684470772743,0.056819573044776917,0.1164543554186821,0.1466808170080185,0.12738585472106934,0.12210653722286224
4263725,0.8669406175613403,4.795044422149658,18.63970184326172,33.37458801269531,43.28017807006836,64.69065856933594,92.11151885986328,107.8131103515625,0.11468642950057983,0.04479362443089485,0.07743964344263077,0.0721813514828682,0.15472237765789032,0.4003191590309143,0.4057484567165375,0.6655507683753967
1762963,0.49123403429985046,0.4382050335407257,0.8257251381874084,0.7844297885894775,1.3037251234054565,1.983793020248413,2.0958590507507324,2.152655601501465,0.08847571909427643,0.04389801621437073,0.052909817546606064,0.07343126833438873,0.12372081726789474,0.2001766413450241,0.13154734671115875,0.17786458134651184
2943715,0.4930192232131958,0.6861194372177124,0.7420659065246582,0.7913998365402222,1.8638747930526733,2.4480721950531006,3.2351233959198,3.6799607276916504,0.10976799577474594,0.038694970309734344,0.031011169776320457,0.06189962103962898,0.18965457379817963,0.13894155621528625,0.18145474791526794,0.1419236660003662
3224711,0.14271926879882812,0.2405107617378235,0.39440301060676575,0.4849978983402252,0.9355318546295166,1.0894255638122559,1.8815299272537231,1.938516616821289,0.11336474865674973,0.04040851444005966,0.033580437302589417,0.08283795416355133,0.14785327017307281,0.15776169300079346,0.10018350183963776,0.13687027990818024
2635809,0.055834438651800156,0.2791851758956909,0.7657459378242493,2.290332794189453,4.8368682861328125,7.7918853759765625,12.24281120300293,20.357990264892578,0.09786421060562134,0.050971899181604385,0.03461012244224548,0.06485291570425034,0.1394190937280655,0.2259180247783661,0.17269039154052734,0.18549712002277374
3807095,0.31732073426246643,0.40462902188301086,0.5639492273330688,0.7898126840591431,1.369977593421936,2.0456390380859375,3.098341464996338,4.187814235687256,0.13665150105953217,0.042945947498083115,0.031758856028318405,0.07475757598876953,0.12386786192655563,0.14566197991371155,0.14745695888996124,0.10143061727285385
1533461,0.09539017826318741,0.2193169891834259,0.43064168095588684,0.9940469861030579,1.2625014781951904,1.7546758651733398,2.3359971046447754,2.9039289951324463,0.08476681262254715,0.03302816301584244,0.04118608683347702,0.05921413376927376,0.16997727751731873,0.17097072303295135,0.13343442976474762,0.16762439906597137
3657884,0.2181418240070343,0.33158963918685913,1.042979121208191,2.9441518783569336,6.69837760925293,12.265796661376953,18.86151695251465,33.041194915771484,0.08235330879688263,0.034728698432445526,0.02574828825891018,0.054030388593673706,0.15229496359825134,0.22907647490501404,0.26493072509765625,0.2336936742067337
3117749,0.08519668877124786,0.2848491370677948,0.5741710066795349,1.2467999458312988,2.6862599849700928,6.337987899780273,10.739971160888672,18.401613235473633,0.10470905154943466,0.043292514979839325,0.041596442461013794,0.06743138283491135,0.17782139778137207,0.22472043335437775,0.165789395570755,0.29167523980140686
2160763,0.08692613244056702,-0.035178475081920624,0.22944089770317078,0.838566243648529,1.9715979099273682,3.309568166732788,5.340935230255127,8.62272834777832,0.10247292369604111,0.04697036370635033,0.0292064156383276,0.09090026468038559,0.1219998300075531,0.2100202739238739,0.1652209758758545,0.17669391632080078
1713219,0.6514241099357605,3.655484676361084,16.88813018798828,32.72023010253906,47.04100036621094,67.89620971679688,102.29657745361328,127.01993560791016,0.09644225984811783,0.0491437129676342,0.02409316413104534,0.08001089096069336,0.22206085920333862,0.36347272992134094,0.475908100605011,0.5012369751930237
4162096,0.2593351900577545,0.25776728987693787,0.49328407645225525,1.2125383615493774,2.15166974067688,3.434353828430176,4.453805923461914,5.879555702209473,0.12869158387184143,0.033156976103782654,0.03587935119867325,0.06838779896497726,0.13109540939331055,0.16192974150180817,0.15222306549549103,0.21501772105693817
627416,0.2896535098552704,0.750586211681366,1.4589349031448364,1.8640120029449463,2.4356815814971924,3.0585126876831055,3.4648385047912598,4.484451770782471,0.0965757668018341,0.04845907911658287,0.03137508034706116,0.07360687851905823,0.1671622395515442,0.14518144726753235,0.2226785272359848,0.17540320754051208
1852320,0.47988054156303406,0.927284300327301,1.1571518182754517,1.1751984357833862,1.4607301950454712,1.6141961812973022,1.4574263095855713,1.4106642007827759,0.07600542157888412,0.045808013528585434,0.028405629098415375,0.0902557298541069,0.17090843617916107,0.11075550317764282,0.11440309137105942,0.11733516305685043
3127374,-0.07413649559020996,0.34688329696655273,1.400982141494751,3.393948793411255,5.362658500671387,8.111395835876465,13.123037338256836,19.636035919189453,0.09863019734621048,0.04395982250571251,0.04750367999076843,0.06715728342533112,0.11472365260124207,0.24231457710266113,0.20137540996074677,0.2609235644340515
3775741,0.183877632021904,0.24100247025489807,0.34784063696861267,0.9866953492164612,1.467085599899292,2.21626353263855,4.006131172180176,6.046698570251465,0.12496785074472427,0.03582465276122093,0.02457555942237377,0.05483098700642586,0.14583352208137512,0.18843694031238556,0.13337388634681702,0.1593327820301056
